name,address,lat,lng,price_adult,open_hours,closed_days,phone
境南浴場,東京都武蔵野市境南町３−１１−８,35.7002188,139.541296399999,550,１６：００−２３：００,金曜、第２・第４木曜,0422-31-7347
春の湯,東京都三鷹市下連雀３−３７−１２,35.6996639,139.5601642,550,１６：００−２３：３０,木曜,0422-43-5832
千代乃湯,東京都三鷹市井口２−４−３１,35.6872067,139.5493155,550,１５：３０−２３：００ （受付は２２：３０まで）土曜、日曜、祝日は１３：００から営業,火曜,0422-39-1010
のぼり湯,東京都三鷹市井口５−５−１８,35.6952748,139.5348555,550,１６：００−２３：００,水曜,0422-31-7645
桜湯,東京都東村山市萩山町３−１５−１,35.7458645,139.4725421,550,１５：００−２３：００,月曜祝日は翌日休,042-391-0547
ゆパウザひばり,東京都西東京市谷戸町３−１７−８,35.7482465,139.543443799999,550,１５：００−２３：３０日曜・祝日は１３：００−２３：３０,木曜,042-421-6773
庚申湯,東京都西東京市芝久保町１−１３−２,35.7227685,139.528485199999,550,１５：００−２３：００,月曜・第1火曜,042-465-0261
源の湯,東京都東久留米市東本町７−６,35.7628583,139.5328388,550,１５：３０−２３：００,月曜,042-471-0005
第二喜多の湯,東京都東久留米市幸町１−５−１０,35.7599945,139.526086699999,550,１５：００−２２：００,不定休,042-471-2475
稲荷湯,東京都八王子市子安町１−２７−２０,35.652789,139.3411565,550,１４：００−２３：３０,水曜（祝日は翌日休）,042-642-2825
松の湯（八王子）,東京都八王子市小門町１１９－３,35.6595571,139.325129999999,550,１４：００−２３：３０,火曜,042-622-5356
大蔵湯,東京都町田市木曽町５２２,35.5617376,139.429988399999,550,１６：００−２３：００,金曜,042-723-5664
