name,url,price_adult,address,phone,closed_days,open_hours,lat,lng
大塚湯,https://www.1010.or.jp/map/item/item-cnt-518,550,東京都目黒区目黒４−２１−１９,03-3791-0346,土曜,１５：００−２１：３０（最終受付）,35.6335944,139.6988519
旭湯,https://www.1010.or.jp/map/item/item-cnt-521,550,東京都目黒区平町１−２５−２３,03-3717-2641,月曜,１５：３０−２３：００,35.6171513,139.6772349
千代の湯,https://www.1010.or.jp/map/item/item-cnt-526,550,東京都目黒区鷹番２−２０−３,03-3712-1271,月曜,１５：３０−２４：００（最終入場２３：３０）,35.6295612,139.6867365
湯〜ゆランドあずま,https://www.1010.or.jp/map/item/item-cnt-528,550,東京都豊島区西池袋４−１３−９,03-3986-6997,火曜,１５：３０−２５：３０日曜は１４：００から営業,35.7285667,139.6995259
妙法湯,https://www.1010.or.jp/map/item/item-cnt-529,550,東京都豊島区西池袋４−３２−４,03-3957-8433,月曜,１５：００−２５：００,35.7270972,139.697095699999
五色湯,https://www.1010.or.jp/map/item/item-cnt-530,550,東京都豊島区目白５−２１−４,03-3952-7237,水曜,１６：００−２４：００、土・日曜１５：００−２４：００入浴受付最終23時30分、サウナ最終受付23時,35.7249890999999,139.696101499999
健康ランド末広湯,https://www.1010.or.jp/map/item/item-cnt-533,550,東京都豊島区千早２−１４−１３,03-3957-6274,金曜祝日は営業,１６：００−２４：３０日祝は１５：００～,35.7328158,139.692398599999
小松湯,https://www.1010.or.jp/map/item/item-cnt-537,550,東京都豊島区池袋本町３−１−３,03-3983-0540,水曜、第１木曜,１６：００−２４：００最終入店２３：３０,35.7416437,139.712177
稲荷湯,https://www.1010.or.jp/map/item/item-cnt-540,550,東京都豊島区上池袋１−９−１７,03-3918-6712,水曜,１５：５０−２５：００,35.7346616,139.71901
ゆラックス,https://www.1010.or.jp/map/item/item-cnt-541,550,東京都豊島区上池袋２−１０−６,,土曜,平日１６：００−２１：３０（最終受付２０：３０）、日曜・祝日１６：００−２１：００（最終受付２０：００）,35.7355502,139.7165296
平和湯,https://www.1010.or.jp/map/item/item-cnt-542,550,東京都豊島区池袋２−６４−１１,03-3971-7820,月曜、第3火曜,１５：００−２５：００（最終受付２４：３０）,35.7353027,139.711243999999
前田湯,https://www.1010.or.jp/map/item/item-cnt-545,550,東京都豊島区池袋４−１２−２５,03-3971-2261,日曜,１５：３０−２４：００,35.7391604,139.706802599999
宮下湯,https://www.1010.or.jp/map/item/item-cnt-546,550,東京都豊島区巣鴨１−３０−２,03-3941-0379,木曜,１５：００−２４：００,35.7319731,139.7377755
巣鴨湯,https://www.1010.or.jp/map/item/item-cnt-547,550,東京都豊島区巣鴨４−１３−９,03-6826-9126,火曜,１５：００−２４：００、土日祝１２：００−２４：００,35.7384169,139.7301452
やすらぎの湯　ニュー椿,https://www.1010.or.jp/map/item/item-cnt-548,550,東京都豊島区巣鴨５−２０−３,03-3918-1720,木曜,１５：００−２４：００,35.7414388,139.731094999999
大塚記念湯,https://www.1010.or.jp/map/item/item-cnt-552,550,東京都豊島区南大塚３−３８−１５,03-3986-0126,金曜,１４：００−２５：００２Ｆサウナ（別料金）,35.7299872,139.7268957
香取湯,https://www.1010.or.jp/map/item/item-cnt-554,550,東京都豊島区駒込６−１６−６,03-3917-5582,金曜,１４：３０−２４：００,35.7399973,139.742994299999
えびす湯,https://www.1010.or.jp/map/item/item-cnt-556,550,東京都北区滝野川１−１−２０,03-3910-7392,月曜祝日は翌日休,１５：００−２４：００,35.7487658,139.7387609
鶴の湯,https://www.1010.or.jp/map/item/item-cnt-557,550,東京都北区滝野川１−１８−８,03-3910-7244,金曜,１５：００−２４：００日曜は１４：００から営業,35.7470938,139.7369638
飛鳥山温泉,https://www.1010.or.jp/map/item/item-cnt-558,550,東京都北区滝野川２−４３−２,03-3910-1380,火曜、水曜,１４：３０−２４：００,35.7493657,139.734208399999
滝野川浴場,https://www.1010.or.jp/map/item/item-cnt-559,550,東京都北区滝野川３−１７−５,03-3917-6423,火曜,１６：００−２４：００日曜、祝日は１５：００から営業,35.7453952,139.7281811
クアパレスゆうゆう,https://www.1010.or.jp/map/item/item-cnt-561,550,東京都北区滝野川７−１１−８,03-3916-0689,金曜１月１日、３日は休業,１３：３０−２４：００１月２日は朝湯を実施,35.7447661,139.7210678
大黒湯,https://www.1010.or.jp/map/item/item-cnt-565,550,東京都北区上中里２−３１−１２,03-3919-4476,火曜,１５：００−２３：００日祝は１４：００−２３：００,35.7476494,139.747860299999
松の湯,https://www.1010.or.jp/map/item/item-cnt-566,550,東京都北区田端４−３−９　繁栄ビル２階,03-3823-2203,月曜、木曜祝日は翌日休,１５：００−２３：３０,35.7364699,139.752230999999
豊島湯,https://www.1010.or.jp/map/item/item-cnt-569,550,東京都北区豊島３−１９−７,03-3919-0705,土曜,月～金曜15：30−23：00、日曜・祝日15：00−23：00（最終入場22：30）※ミストサウナは開店から22：00まで,35.7610814,139.7459986
宝泉湯,https://www.1010.or.jp/map/item/item-cnt-571,550,東京都北区豊島８−２３−５,03-3919-3906,水曜,１６：００−２２：３０,35.7663446,139.7402544
金星湯,https://www.1010.or.jp/map/item/item-cnt-572,550,東京都北区王子４−１−３,03-3919-1637,金曜,１５：００−２５：００、日曜８：００−１２：００／１５：００−２２：００,35.7609255,139.733177399999
やなぎ湯,https://www.1010.or.jp/map/item/item-cnt-575,550,東京都北区東十条３−５−１５,03-3919-0364,月曜（祝日の場合は翌日休）,１４：３０−２３：００,35.7650389,139.730874699999
COCOFURO（ココフロ）かが浴場,https://www.1010.or.jp/map/item/item-cnt-577,550,東京都北区王子本町２−２３−９ 2階,03-5948-5262,3・5・9・11月の第3火曜,６：００−２４：００（最終受付２３：３０）,35.75537592057847,139.73189445767184
十條湯,https://www.1010.or.jp/map/item/item-cnt-578,550,東京都北区十条仲原１−１４−２,03-3900-4600,金曜,１５：００－２３：００日曜は８：００－１２：００も営業,35.7628444,139.7201201
岩の湯,https://www.1010.or.jp/map/item/item-cnt-579,550,東京都北区岩淵町３１−２,03-3901-5405,金曜,１５：３０−２３：３０,35.7845443,139.7234719
お玉湯,https://www.1010.or.jp/map/item/item-cnt-580,550,東京都北区赤羽北１−２５−１３,03-3909-5884,月曜、水曜（月曜祝日の場合は火曜）,１５：４５−２２：００,35.7867715,139.714480999999
富士の湯,https://www.1010.or.jp/map/item/item-cnt-581,550,東京都北区西が丘１−２５−１４,03-3900-0718,土曜、日曜、不定休 水曜　※当面の間、毎週月曜のみ営業,１５：３０−２１：３０（最終受付２１：００）,35.7708238,139.7127067
藤の湯,https://www.1010.or.jp/map/item/item-cnt-582,550,東京都北区神谷３−２３−１２,03-3901-3078,木曜,１４：３０−２３：３０12月は朝風呂（8：00−12：00）も営業,35.772455,139.730276
平和湯,https://www.1010.or.jp/map/item/item-cnt-583,550,東京都北区神谷３−４１−１３,03-3901-5660,金曜,１５：００−２４：００,35.7704578,139.732535399999
ＨＯＴランドみどり湯,https://www.1010.or.jp/map/item/item-cnt-585,550,東京都北区志茂３−２５−９,03-5249-1426,月曜（祝日は翌日休）月に１度連休あり,１５：００−２３：００日曜１３：００−２３：００,35.7795176,139.7332851
テルメ末広,https://www.1010.or.jp/map/item/item-cnt-586,550,東京都北区志茂５−１６−１４,03-3901-6316,金曜（不定期連休あり）,１４：００−２３：００,35.7825143,139.731118499999
露天風呂ゆの花,https://www.1010.or.jp/map/item/item-cnt-587,550,東京都北区浮間４−６−１０,03-5392-1233,月曜,１５：００−２３：００最終入店時間２２：４０,35.788754,139.6972547
ゆーらんど,https://www.1010.or.jp/map/item/item-cnt-588,550,東京都板橋区板橋１−４１−１３,03-3579-1126,月曜（祝日でも月曜休）,１３：３０−２５：００,35.7488653,139.715415399999
金松湯,https://www.1010.or.jp/map/item/item-cnt-591,550,東京都板橋区大山東町５５−３,03-3961-0007,火曜,１５：３０−２３：３０,35.7491647,139.7038053
第二富士見湯,https://www.1010.or.jp/map/item/item-cnt-592,550,東京都板橋区幸町２０−５,03-3955-5622,土曜,１６：００−２４：００日曜、祝日は１５時から営業,35.74419,139.699642
梅の湯（休業中）,https://www.1010.or.jp/map/item/item-cnt-593,550,東京都板橋区仲宿２２−６,03-3961-8378,水曜,１５：３０−２４：００,35.7556977,139.7107906
愛染湯,https://www.1010.or.jp/map/item/item-cnt-595,550,東京都板橋区大和町４６−７,03-3962-4576,金曜、第４木曜,14：30－22：20（女湯閉店22：30／男湯閉店23：00)男性サウナは2時間まで、開店から22：30まで利用可（受付は22：00まで）,35.7566001,139.703966199999
一の湯,https://www.1010.or.jp/map/item/item-cnt-596,550,東京都板橋区栄町２０−１１,03-3961-6085,水曜,１４：３０−２３：３０（最終受付２３：００）,35.753367,139.702872
アクアセゾン,https://www.1010.or.jp/map/item/item-cnt-599,550,東京都板橋区常盤台３−１４−６,03-3967-4126,金曜,１３：３０−２３：００日曜は１２：００～２３：００,35.7616405,139.6843262
パブリバ八光,https://www.1010.or.jp/map/item/item-cnt-601,550,東京都板橋区東新町２−５６−１３,03-3956-6276,水曜,１５：３０−２３：３０,35.7532607,139.683323699999
寿湯,https://www.1010.or.jp/map/item/item-cnt-602,550,東京都板橋区上板橋１−２１−４,03-3933-4911,火曜※月1回連休あり（その都度掲示）,１５：３０−２３：００,35.7617459,139.6754769
湯～ハウス,https://www.1010.or.jp/map/item/item-cnt-603,550,東京都板橋区上板橋３−１８−１２,03-3932-1856,金曜、月末の木曜,１５：００−２３：３０（最終入店２３：００）サウナ１５：００−２２：００（最終入店２１：３０）,35.7652788,139.6731271
大黒湯,https://www.1010.or.jp/map/item/item-cnt-605,550,東京都板橋区大谷口１−４７−５,03-3974-2953,火曜,１５：００−２４：００,35.7429729,139.689395699999
クアパレス藤,https://www.1010.or.jp/map/item/item-cnt-606,550,東京都板橋区南町３９−１０,03-3959-1126,水曜、第1木曜,１５：３０−２４：００日曜・祝日１４：００−２４：００,35.7408515,139.699556
みやこ湯,https://www.1010.or.jp/map/item/item-cnt-607,550,東京都板橋区熊野町３４−１４,03-3956-0631,金曜、第3木曜,１５：３０−２４：００,35.7432571,139.704938699999
松の湯,https://www.1010.or.jp/map/item/item-cnt-611,550,東京都板橋区志村３−２８−６,03-3966-3911,金曜、隔週土曜,１４：００−２２：００,35.7787107,139.687261499999
紀の国湯,https://www.1010.or.jp/map/item/item-cnt-612,550,東京都板橋区坂下２−３３−４,03-3960-2536,月曜,１５：００−２３：００,35.7843486,139.6798842
清水湯,https://www.1010.or.jp/map/item/item-cnt-613,550,東京都板橋区大原町２４−３,03-3960-3941,月曜祝日は翌日休,１５：３０−２２：３０※日曜・祝日は15時から営業,35.7680626,139.698599699999
初音湯,https://www.1010.or.jp/map/item/item-cnt-614,550,東京都板橋区成増３−４１−１６,03-3930-8668,不定休,１５：００−２３：００,35.7824362,139.6294328
岩の湯,https://www.1010.or.jp/map/item/item-cnt-616,550,東京都板橋区赤塚６−１２−２,03-3930-3750,木曜、金曜,１５：３０−２３：００日曜は１３～２１時,35.7747212,139.644073599999
ときわ健康温泉,https://www.1010.or.jp/map/item/item-cnt-617,550,東京都板橋区中台１−２５−５,03-3933-1487,月曜祝日は翌日休,１４：００−２３：００日曜は９：００−２３：００,35.7665677,139.6793126
第一金乗湯,https://www.1010.or.jp/map/item/item-cnt-618,550,東京都板橋区若木１−１９−６,03-3933-4357,不定休,１６：００−２４：００日曜は１５時から営業,35.7687534,139.671179899999
功泉湯,https://www.1010.or.jp/map/item/item-cnt-619,550,東京都板橋区西台２−１７−２０,03-3933-2904,水曜,１５：００−２３：００,35.7795296,139.6730766
黄金湯,https://www.1010.or.jp/map/item/item-cnt-622,550,東京都板橋区徳丸５−２−２,03-5398-3406,月曜祝日の場合は翌日休,１５：００−２２：００,35.7763547,139.658025299999
江古田湯,https://www.1010.or.jp/map/item/item-cnt-623,550,東京都練馬区旭丘１−１７−３,03-3953-9275,水曜（昼湯開催時はSNSで告知）,１５：００−２３：００,35.7325127999999,139.6761917
浅間湯,https://www.1010.or.jp/map/item/item-cnt-625,550,東京都練馬区栄町３８−３,03-3991-2406,金曜,１６：００−２３：５０,35.7390593,139.671894599999
川場湯,https://www.1010.or.jp/map/item/item-cnt-626,550,東京都練馬区桜台３−１５−１４,03-3991-7381,月曜、火曜,１５：００−２４：００,35.747275,139.6670281
天然温泉 久松湯,https://www.1010.or.jp/map/item/item-cnt-627,550,東京都練馬区桜台４−３２−１５,03-3991-5092,火曜,１１：００−２３：００,35.741383,139.661781
平和湯,https://www.1010.or.jp/map/item/item-cnt-630,550,東京都練馬区中村南３−１１−２,03-3990-1666,金曜,１５：３０−２４：００,35.726138,139.6409645
中村浴場,https://www.1010.or.jp/map/item/item-cnt-631,550,東京都練馬区中村北３−３−１１,03-3999-2610,月曜,１５：３０−２４：００,35.7364786,139.641086399999
貫井浴場,https://www.1010.or.jp/map/item/item-cnt-633,550,東京都練馬区貫井２−２０−１６,03-3970-4126,月曜祝日は翌日休,１５：００−２４：００,35.7402194999999,139.632609199999
ゆ～ポッポ,https://www.1010.or.jp/map/item/item-cnt-636,550,東京都練馬区北町６−４−１３,03-3933-3564,月曜祝日は営業,１５：００−２３：００※入店は２２：００まで,35.7600234,139.655770399999
桑の湯,https://www.1010.or.jp/map/item/item-cnt-637,550,東京都練馬区北町８−５−２,03-3933-5040,月曜,１５：００−２２：００,35.7643949,139.6493874
小川バスマンション,https://www.1010.or.jp/map/item/item-cnt-638,550,東京都練馬区田柄２−３２−２０,03-3939-0639,金曜,１５：３０−２２：００,35.7686554,139.6452375
たつの湯,https://www.1010.or.jp/map/item/item-cnt-641,550,東京都練馬区石神井台６−１９−２６,03-3922-0753,月曜,１５：００−２２：３０（最終受付２２：００）,35.7389153,139.5796527
練馬湯遊邸 松の湯,https://www.1010.or.jp/map/item/item-cnt-642,550,東京都練馬区石神井台７−１１−１,03-6904-7667,水曜,１５：００−２３：００,35.730158,139.5793363
豊宏湯,https://www.1010.or.jp/map/item/item-cnt-644,550,東京都練馬区石神井町３−１４−８,03-3996-8650,水曜、木曜,１５：３０−２３：００,35.7419324,139.6037506
第二亀の湯,https://www.1010.or.jp/map/item/item-cnt-646,550,東京都練馬区関町北１−１５−７,03-3920-3542,月曜,１２：００－２３：００,35.7253697,139.577553299999
三原台 富士の湯,https://www.1010.or.jp/map/item/item-cnt-648,550,東京都練馬区三原台１−３０−１,03-3923-5811,月曜、火曜,１５：００−２２：００,35.7505646,139.602894699999
美寿々湯,https://www.1010.or.jp/map/item/item-cnt-649,550,東京都練馬区大泉町６−１０−２,03-3924-5010,月曜・金曜祝日は翌日休,１６：００−２２：３０日曜、祝日は１５：００から営業,35.7560332,139.594934299999
美保湯（休業中）,https://www.1010.or.jp/map/item/item-cnt-651,550,東京都立川市羽衣町１−２−１８,042-524-7057,7日、17日、27日日曜、祝日の場合は翌日休,１５：００−２３：５０,35.6981858,139.4229589
松見湯,https://www.1010.or.jp/map/item/item-cnt-652,550,東京都立川市羽衣町１−８−１２,042-523-4771,２、１２、２２日,１５：００−２３：００,35.6965054,139.425814299999
立川湯屋敷 梅の湯,https://www.1010.or.jp/map/item/item-cnt-653,550,東京都立川市高松町３−１３−２,042-522-3800,無休正月三が日を除く,１５：００−２４：００,35.7032268,139.4164316
鳩の湯,https://www.1010.or.jp/map/item/item-cnt-654,550,東京都国立市東２−８−１９,042-572-0918,月曜,１３：００−２３：００,35.6948696,139.4522649
富士見湯健康セントー,https://www.1010.or.jp/map/item/item-cnt-655,550,東京都東大和市南街６−１−２５,042-567-1126,火曜祝日は営業、月末の火曜は営業,１５：００−２３：００,35.7373896,139.4298599
神明湯,https://www.1010.or.jp/map/item/item-cnt-656,550,東京都東大和市新堀１−１４３２−５９,042-562-2711,金曜,１５：００−２３：００,35.7398532,139.4496192
砂川湯,https://www.1010.or.jp/map/item/item-cnt-657,550,東京都武蔵村山市学園３−６８−１,042-843-8878,月曜祝日は営業,１５：００−２２：３０日曜は８：００−１１：００、１５：００−２２：３０,35.7446993,139.4053063
昭和湯,https://www.1010.or.jp/map/item/item-cnt-659,550,東京都昭島市玉川町４−３−７,042-541-3122,月曜、木曜、金曜,１５：００−２２：００,35.7048478,139.3803792
富士見湯,https://www.1010.or.jp/map/item/item-cnt-660,550,東京都昭島市中神町１２６０,042-541-2081,月曜（月曜祝日時は営業、翌火曜休業）,１２：００－翌日朝９：００まで（待合室は１０：００までご利用可能）,35.709746,139.380841
ぬくい湯,https://www.1010.or.jp/map/item/item-cnt-661,550,東京都小金井市貫井北町３−４−４,042-383-5757,月曜,１６：００−２３：００,35.7072611,139.497499999999
桃の湯,https://www.1010.or.jp/map/item/item-cnt-662,550,東京都国分寺市東元町３−１−２０,042-321-2610,７、１７、２７日日曜は前日休、祝日は翌日休,１６：００−２４：００,35.6939178,139.480729699999
旭湯,https://www.1010.or.jp/map/item/item-cnt-664,550,東京都府中市宮西町３−６−２,042-361-9362,月曜,１５：３０−２３：００日曜は１４：００から営業,35.6719397,139.474186599999
府中湯楽館 桜湯,https://www.1010.or.jp/map/item/item-cnt-666,550,東京都府中市宮町１−２３−３,042-319-0043,無休,１６：００−２３：００,35.6707329,139.4819999
松の湯（府中）,https://www.1010.or.jp/map/item/item-cnt-667,550,東京都府中市新町３−６−５,042-365-0204,月曜祝日は翌日休,１６：００−２３：００,35.6924832,139.4877961
藤の湯,https://www.1010.or.jp/map/item/item-cnt-668,550,東京都府中市朝日町２−２７−２０,042-361-4422,月曜,１６：００−２３：００,35.6767848,139.518399199999
調布鶴の湯,https://www.1010.or.jp/map/item/item-cnt-669,550,東京都調布市下石原１−１０−２,,火曜,６：００−２５：００※ １０：００−１２：００  清掃,35.6572716,139.5353462
神代湯,https://www.1010.or.jp/map/item/item-cnt-670,550,東京都調布市菊野台１−１３−１,042-489-2641,水曜 （祝日は翌日休）,１４：００−２３：００,35.6545807,139.566282399999
梅の湯,https://www.1010.or.jp/map/item/item-cnt-671,550,東京都調布市深大寺東町６−９−５,042-482-4526,月曜祝日は翌日休,１５：００−２２：３０日曜は１３：００から営業,35.6752195,139.557679
湯の森 深大湯,https://www.1010.or.jp/map/item/item-cnt-672,550,東京都調布市深大寺北町６−１７−３,042-482-4652,木曜、第３水曜,１５：００−２３：００日曜は１３：００−２３：００,35.6774189,139.5465189
富の湯,https://www.1010.or.jp/map/item/item-cnt-673,550,東京都狛江市西野川４−５−１４,03-3488-2272,月曜,１４：００−２４：００日曜は８：００−１２：００も営業,35.6465514,139.5697132
狛江湯,https://www.1010.or.jp/map/item/item-cnt-674,550,東京都狛江市東和泉１−１２−６,03-3489-3881,火曜,１３：００−２３：００,35.6326119,139.5794576
お湯どころ野川,https://www.1010.or.jp/map/item/item-cnt-676,550,東京都狛江市東野川１−３０−１４,03-3488-2642,月曜祝日は翌日休／毎月最後の月、火曜は連休（最終月曜が祝日の場合は前の週の月、火曜連休）,１７：００−２４：００（最終入店２３：３０）日曜、祝日は１５：００から営業,35.6413383,139.582931499999
境南浴場,https://www.1010.or.jp/map/item/item-cnt-681,550,東京都武蔵野市境南町３−１１−８,0422-31-7347,金曜、第２・第４木曜,１６：００−２３：００,35.7002188,139.541296399999
春の湯,https://www.1010.or.jp/map/item/item-cnt-682,550,東京都三鷹市下連雀３−３７−１２,0422-43-5832,木曜,１６：００−２３：３０,35.6996639,139.5601642
千代乃湯,https://www.1010.or.jp/map/item/item-cnt-684,550,東京都三鷹市井口２−４−３１,0422-39-1010,火曜,１５：３０−２３：００ （受付は２２：３０まで）土曜、日曜、祝日は１３：００から営業,35.6872067,139.5493155
のぼり湯,https://www.1010.or.jp/map/item/item-cnt-685,550,東京都三鷹市井口５−５−１８,0422-31-7645,水曜,１６：００−２３：００,35.6952748,139.5348555
桜湯,https://www.1010.or.jp/map/item/item-cnt-689,550,東京都東村山市萩山町３−１５−１,042-391-0547,月曜祝日は翌日休,１５：００−２３：００,35.7458645,139.4725421
ゆパウザひばり,https://www.1010.or.jp/map/item/item-cnt-692,550,東京都西東京市谷戸町３−１７−８,042-421-6773,木曜,１５：００−２３：３０日曜・祝日は１３：００−２３：３０,35.7482465,139.543443799999
庚申湯,https://www.1010.or.jp/map/item/item-cnt-693,550,東京都西東京市芝久保町１−１３−２,042-465-0261,月曜・第1火曜,１５：００−２３：００,35.7227685,139.528485199999
源の湯,https://www.1010.or.jp/map/item/item-cnt-697,550,東京都東久留米市東本町７−６,042-471-0005,月曜,１５：３０−２３：００,35.7628583,139.5328388
第二喜多の湯,https://www.1010.or.jp/map/item/item-cnt-698,550,東京都東久留米市幸町１−５−１０,042-471-2475,不定休,１５：００−２２：００,35.7599945,139.526086699999
稲荷湯,https://www.1010.or.jp/map/item/item-cnt-699,550,東京都八王子市子安町１−２７−２０,042-642-2825,水曜（祝日は翌日休）,１４：００−２３：３０,35.652789,139.3411565
松の湯（八王子）,https://www.1010.or.jp/map/item/item-cnt-700,550,東京都八王子市小門町１１９－３,042-622-5356,火曜,１４：００−２３：３０,35.6595571,139.325129999999
大蔵湯,https://www.1010.or.jp/map/item/item-cnt-704,550,東京都町田市木曽町５２２,042-723-5664,金曜,１６：００−２３：００,35.5617376,139.429988399999
